index,tweets,emoji_sentence,follows?
1040,"[USER] . . chirp chirp . .  hewOo ojun , a wittle birdie told me this morning to tell you that today will be a good day for you ! ! don’t forget to smile and don’t skip your bweakfast  ૮ ˙Ⱉ˙ ა ",🐣🍳,1
8109,*Proud moment*Still can’t believe that we shot TWO major bridal magazine covers within a year. I’ll NEVER forget where we started. Blessings man ,🙏🏽,1
12806,Our [USER] interviews with [USER] and [USER] have been two of our most popular. Im very much looking forward to this conversation with both powerhouses ,😂😭❤😍,0
14504,[USER] What is wrong with people                             Please believe that you are valued ,😭✋,0
23256,— who’s coming back in april? drop the tags! ,🤣🥵,0
23919,I'm Sajid Looking for my wife Now ur turn ,🤦♂,0
6750,you snapped wit this one ,🤘🏽,1
14123," GIVEAWAY 2 winners of 1 MONTH SPOTIFY PREMIUM- Follow me and RT pinned tweet- Reply screenshots of proof!- Will be picking winners tomorrow March 25, 2021, 12:30 pm.GOOD LUCK ",🤷🏻♂,0
6990,"Cool  So can we now ensure all eligible Georgians can vote with no barriers, tricks or foolishness [USER] ??",👍🏽,1
18036,[USER] I'm a big dummy and voted not a buyer so I could see results  But you should do ignores! They're the best ,🙄🤦🏾♀,0
20826,I ain’t gone sleep right until I’m back up .. won’t be long tho ,🥺🥺🥰,0
13141,Guys moving as if their ps4/ps5 will take a bullet for u lol ,👎🏾,0
5411,Ke mo referele your side? ,🤣🤣🤣,1
10674,I got my first target this morning to achieve 11k for my followers  silent prayers yang tetiba je Allah makbulkan. One checklist done! ,😂✨,1
18858, Happy birthday [USER]!! ,🤣👉👈,0
8360,"SEOUL: S/O ASKED WHO FILMED THAT CLIP? ISN'T OHM? Which clip? I know nothing about that. SEOUL : YOU'RE FEIGNING IGNORANCENot yet, Pi Ohm hasn't been to my house, hasn't been to my house ( twisted) ️You invite Ohm to housewarming?  hve to ask frst if he's free.",🐣🐣👅🎙🐣,1
414,I’m Lowkey getting a little booty and it’s got me thinkin  I should grow my ass ,🤔🥵,1
3145,"[USER] Lmao  I should have used the ""j0ker"" lol ",😭🤣,1
6044,[USER] wordlybishop Follow me first [USER] &amp; turn on notification  to gain 200+ daily ,🔔🤝,1
22746,[USER]  Tony Eveready Devlin Weed Tone Capone Richard Mann Julius St. Jox Broc Adams DeepThreat Wesley Pipes Cuntree Pipes Dick James,🤷🏼♂,0
23727,"yesterday my  posted abt me &amp; I got a few new (what I'd guess are)boy followers. today, i posted what i uzhly post &amp; lost all but 2 of those new followers. &lt;whitney voice&gt;didn't we almost have it allto those who stayed: google me. then if you wanna nope out now, bless",✨✨🙃,0
1807,Congratulations to Janab [USER] for achieving  *Silver Jublee * feet in number of Covid Cases in a single day. 25833 in last 24 hrs.Pray For Maharashtra ,🙏🏿,1
18713,Don’t compare me to another man I’m working hard to get kids to a level that I couldn’t reach ain’t no competition in this when you in it for the right reasons ALL LOVE ,🤷🏿♂,0
2164,1000+ FOLLOWERS Instantly !! ? Retweet  and Drop your handles !,🔁🔔🇵🇰🇵🇰🇵🇰,1
18242,My moods be changing every 5 to 10 mins ‍️,💌💌,0
10942,[USER] Yessir  ️️,💪⚡⚡,1
10572,- stolen let's interact! don't let this flop ️ — filipino — korean — indo — american — european — malaysian — japanese — chinese — australian  — other,😔❤🧡💛💚💙🖤💞💗💝💜,1
12199,got the  can you unlock it ,😣🥺,0
21988,"[USER]  thanks love, I love you️️",🤦🏻♂,0
13697,The  is inevitable ,👍🏾,0
18643,I’m at peace ,😌😂,0
18924,my pd101 girls ... ️,🤷♂,0
12399,[USER] That would be great. I'd settle for a month not having to adult  I always say few problems can't be solved with 30 days off and 30k  Hugs.,💙💙💦💦💙💙🐬🐬🦋🦋💙💙,0
19844,Monmon and Satan showing off their chests... ,➡⬅,0
10748,[USER] [USER] Lock the doors and  ....,🔥👀,1
18872,"[USER] thank you so much for creating amov!!  the journey was long but each chapter was worth it, really grateful for your talent!! ",❤❤❤,0
8789,End  4 - 1  9:32  Sharangovich (7)  Zajac (10)  Kuokkanen (10) 19:36  Zajac (4)  Smith (15)  Sharangovich (5)SOG:  - :     14 -  8:     11 -  9Total:  25 - 17,2️⃣😈🟧😈🚨🍎🍏😈🚨🍎🍏😈🟧1️⃣2️⃣,1
17347,[USER] She needs to be mad at the one that did that to her head   SMH ‍️,💰⬆📈📈📈📊,0
10014,[USER] remember when we was talking about how average niggas can’t fuck with the worst player in the league on any given day. White Mamba worked lil cuz out with the dad bod ,🤣🤣,1
7363,I caught my bed on Fire  twice tonight   ,🔥😢🚬,1
5006,If you want change in the way women's sports teams are treated... college or professional... then prove it by supporting them and giving them coverage. Gender aside... teams that generate little revenue don't reap as many rewards as teams that do well. It's a business ‍️,💁♀,1
717,[USER] me neither ‍,👩🏽🦯,1
1991,"[USER] Thank you  and no problem. We are at the last stretch, make sure to keep streaming ",😭🚀,1
22013,[USER] [USER] [USER] [USER] [USER] *rigged bozo ‍️ typical illiterate BiMickey supporter,😽🧳💰🗺,0
7800,[USER] my daughter gon never be so dumb i promise ‍️,🤦🏽♂,1
4345,"[USER] They scream about not wanting communism, then in the same breath fawn all over Putin ‍️",🤷♀,1
15949,Literally went to the gas station for gars and got everything but that ‍️,🇪🇷🇪🇹,0
18668,Lemme put my shoes on I’m otw‍️‍️,💅🏻,0
8962,[USER] [USER] [USER] Love you guys! Too bad I refuse to watch that show anymore! Used to like it. ,💕😕,1
1542,[USER] direct messages ‍️,🤦♂,1
7712,"Dr. Rachel Levine, Pennsylvania's top health official, will become the first transgender nominee to be confirmed by the United States Senate tomorrow!! ️‍️This is great news for HHS and great news for the LGBTQ community!",🏳⚧,1
21607,When you order new outfits and they are  .. now just need to go out ,🤞🏽,0
19722,Kisses are good form of affection.  ,🤦🏻♀😒,0
22096,You gotta stop letting your heart keep you in situations that common sense should’ve took you out of ...  ,🤦🏻♂,0
3839,[USER] she’s sorry king ,🙏🏽,1
4692,$AAPL “People who succeed in the stock market accept period losses and unexpected occurrences” Peter Lynch   ,💎🙌🏻,1
21079,"You either going b my nigga OR one of my niggas, I got time for both ‍️",✅✅✅🚀,0
8333, $3 Giveaway in $XST — Comment $XST on the quoted tweet— RT this when doneEnds Later,💸💸,1
8790,"Now 6 months post-launch, and $DPI continues to emit bullish signals  as the best exposure to DeFi in a single asset.[USER] is on  launching user-centric index products.a quick thread with some charts",📡🔥📈📈,1
17762,Airtel isn't working well so I am on Facebook  I WILL BE BACK ,⚠😳,0
7039,"[USER] No, but I sing everywhere else ‍️",🤷♀,1
15311,"[USER] Independent woman here and I totally appreciate a man who does this.  My first thought is he has good manners and is considerate, not that he has a secret agenda to bring me down ‍️",🌲🐇🌟,0
3608,"[USER] [USER] No one is mocking us results,They are glad they not dealing with an idiot who’s pretty dumb when it comes to politics ",🤷🏾,1
20041,"Good evening my friends...I’m feeling so much better today that I would like to continue working on my Sat FB list. If interested leave a comment &amp; I will like “️” your reply when added. Please, followers only. Thanks. ",💐💐,0
456,[USER] Without a doubt ‍️,🤷♂,1
16357,₱25 GIVEAWAY!! ‍— follow me— like &amp; rt the tweet below — rt when done24 hrs. goodluck mga ineng! ♡,✊🏻,0
4856,[USER] cheddar peppers &amp; water with extra ice  it’s just a pit stop on the way to the beach ,🧊🏝,1
11114,"Fellows, This is the most profitable GEM hunter️️[USER]️I got X8 from his calls for this weekFOLLOW RIGHT NOW ️ [USER] ️ $tsuki $gear $chain $base $cpay $ifund $agvc $family $sxp $bts $btt $vet $spi $ltc $redi $gmng $tft $hup $tv $grumpy $rpepe $mcrn",⤵➡⬅➡⬅,1
21258," Fast Gcash • mbf me &amp; [USER]• rt + ""yv""• ends : 45 mins",😂🎾😂,0
13733,"This reminds me of thethat LiuYu was rly surprised &amp; excited when he found out he'd be doing a 2nd vlog, really going all out w/ the hanfu &amp; theme &amp; everything. My BB's that come from smaller companies, rly appreciative &amp; trying to make the most of every opp they get ",👏🏿,0
21737,[USER] [USER] [USER] Thank you ,👆🏼,0
4635,mad respect to mekhi lewis ,✊🏼,1
13496,Want 3X FANS Today! Drop OnlyFans link! Retweet &amp; Follow Us‍️,😂🤣😂😂😏,0
16322,Very misleading quote from the Deputy Leader of the NDP [USER]. We are expanding the current UCC that closes at 9:00 pm with a new 24/7 inpatient wing that turns Peel Memorial into a full 2nd  for the great community of [USER]. Mayor [USER] is  this.,😵😵😵,0
5293,UAE RESIDENTS ONLY ‍️‍️,🚶♀🚶♀,1
10000,I... Am buying a blue wig... I can finally cosplay LC Angela ,😳🥺,1
7867,"Damn, when I coined the phrase: “Those closest to the problem are closest to the solution,” I meant all of us, not a small group of elite selfish ppl who hoard resources, harm others, &amp; silence ppl they see as competition. Sometimes ppl closest to the problem are the problem. ‍️",🤷🏾♂,1
2297,                                                                         Win metawin                   lead series                                                             ,🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,1
6833,African Countries with the Best Cyber Attack Defense (2021)1. Benin Republic 2. Nigeria 3. Uganda 4. Kenya 5. Mauritius 6. Zambia 7. Egypt 8. Ethiopia 9. Cote d'Ivoire 10. Ghana 11. Tunisia Source: National Cyber Security Index.,🇧🇯🇳🇬🇺🇬🇰🇪🇲🇺🇿🇲🇪🇬🇪🇹🇨🇮🇬🇭🇹🇳,1
12822,[USER] Let’s not stand here acting brand new like usher wasn’t finna eat the shit up like a first plate going back for a second ‍️,🤔😭😭😭😭,0
15733,God has really saved me - I am forever grateful ,🤧🤒😥😮😢🥺🎼😌🦭😎,0
2803,felix looks good on both how can i choose ,😭😭,1
15523,I love it when an idea comes to fruition ,🤷🏻♀,0
10658,[USER] Qanon doesn’t exist anymore &amp; yet you’re still talking about it... ‍️,🤷🏻♂,1
22644,i just wanna see it on the crown ,💜🥰🥰🥺🥺,0
17340,"YouTube Report  Wagwan: 373,404 (+4,669) Fall For Me: 241,307 (+2,221)Subscribers: 109k",🥵😅♥♻🧑🤝🧑⏰💙💜,0
20774,"“You staying extra days in Jamaica without us? “Yeah” “Don’t you have a job?”“Don’t they have other employees ” Lmao man listen. When it’s time for me to be out, I AM OUTTTTT. They’ll figure it out ",😅💎,0
20969,On my heartbeat ‍️,🎊❤,0
6108,"[USER] Pain already injured Well anyway, I wish you a speedy recovery Stanislav. ",😭💪,1
1491,[USER] Please give my utmost compliment to the chef This dish is divine ,🥺👌,1
13758,My friennnnd soo freaked out  go follow him,🤦🏿♂,0
20403,"TMRW  (3/4) 4-8pm @ The Verandas (200 N Grand Ave, 91724) (4/4) 5-9pm @ Playas Pacifica  (7600 W Manchester Ave, 90293) [USER]",👍⚽⚽⚽,0
20295,"HAHA OMG I had just asked [USER] when we would find out more about Ace's sibling, and then we actually got another answer at the end of the episode  so it IS a brother!I seriously hope it is one of the Hardy's boys, I mean we still don't know Ace's last name. ",👌🏼,0
22172,Thu Mar 25 2021 02:46:53 GMT+0000 (Coordinated Universal Time): ‍,🔥❤💕😍❤😔😔😔,0
2883,Literally just figured out how save videos to favorites instead of downloading them  Almost a year later ,😂😭🥴,1
18548,[USER] Got to be the lad [USER] ‍️,🤭🤭,0
21596,"Friends, please contribute to what will surely be the most joyful story of the year ",😌💕,0
14461,[USER] PLEASE  PLEASECheck your DMs for ALERTS  Thanks,🧎🏻♀,0
11979,[USER] Follow me to gainFollowersDaily.  ,👻🐰🌹,1
16202,Less than 50K followers?? Follow me and all who retweet and like this   ,🤷🏼♂,0
8157,Wow thanks for the love Coach!!!!,🔥🔥🔥🔥,1
16609,"""When the tiring days come, remember the beautiful us"" -POWERHi moots!! can u help me RT my post thank you so much!!",💗💗,0
15073,[USER] only thing that im fuckin is my sleeping schedule smh ‍️,🔥📛🤔,0
15905,Hanifin out for over three minutes before that Ottawa goal ‍️,😁😞,0
5608,[USER] I hope so   ,😂😞😭,1
14099,small problems big moves ,😝💕💞😊😘💕😜💞,0
5341,NEW PAYOLA CHAT!! +40 LIKES GUARANTEED  MUST LIKE ALL TWEETS NO TALKING MBF [USER] RETWEET + TAG 2 FRIENDS TO JOIN!!,➖➖➖➖,1
11405,My hands are raised because I surrenderYour will is what's best for me ,🙌🏼,1
6643,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Great List of patriotsIt’s s N Honor to follow y’all, let’s Keep growing! IFBAP  [USER] ",🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1
19687,"[USER] Nvm my friend told me I’m Levi, eren is a lil bitch I guess ",🙏🏾,0
10278,[USER] Not sure why ‍️,🤷🏿♂,1
16559,"[USER] Me as well. I Thank him everyday and I ask him... WHAT WOULD YOU HAVE ME DO? I prayed for truth and I got it, and now... I don’t know where to go with it. I pray he opens more eyes to see, more ears to hear &amp; more warriors a prayer. ",♥♥♥♥♥,0
15294, Attendance Time SSRians Say Present With Below Tagline [USER] Late Night Attendance Bullyweed Died On 14 June,🤦🏻♂,0
17600,"Word,You gotta be willing to risk it all ",💯💯🙏🌺🕊💫💞,0
2422,When they could hang out with other people but not you  ight touge run it is ,😊🥲,1
21101,They didn’t leave you on read... you left them god damn speechless.   ,🎶🎶,0
8356,"Dear age mates,please stop getting married,you people are making our parents  to think that we are not serious ",💔😭🥺,1
1603,I can sleep early today but then ‍️ I want to watch Leo play if they play and the poly ‍️,🧍🏻♀🧍🏻♀,1
10788,"in case you didn’t know, i have an onlyfans you can subscribe to for 4.99 a month in order to see my entire library of videos, audios, nudes, and to chat with me  link in my linktree and as always, i appreciate the support ",🥰💕,1
