index,tweets,emoji_sentence,follows?
31084,"[USER] [USER] I love the art. Between my friends and me, we bought 10 of them (I had 3, but only one was mine)...I’m planning on buying another one soon if I can sell a couple of my NFTs in Nifty. I have 27 currently  also love [USER] and [USER] work; you should check their open",😅,1
69076,Follow everyone who Likes this ,🚶🏻♀😩🙏,0
78572,[USER] Learn when to stop defending yourself to people who don’t care for what you have to say anyway. ,💪🏽,0
86045,Don’t forget to bring in those cans! ,🥴,0
36551,[USER] I knw u likes ,👍,1
101703,"Growing up with Pokemon, and now being a wedgie degenerate. Sometimes I think about Pokemon teams I'd use to humiliate losers. What Pokemon do ya'll think would give the best wedgies? ",🥰,0
68909,"[USER] [USER] [USER] Adding more useless knowledge: ""et al"" is an abbreviation for ""et alia"" which translates to ""and others"" ",🙃,0
10662,[USER] [USER] [USER] knows a few things about that.  ️,😊❤,1
78952,I love it ,🐰,0
15963,[USER] I’m so tired ,💀,1
98552,No the footballers were quite angry in that report. I can feel them fighting to hold back curses ,😂,0
102994,[USER] I could try!  QRP with my 817 or could try setting up using VOX with an IC-730 100W mostly working boat anchor I have.,💔,0
28556,[USER] He always does  that’s the most paranoid man in the world. He even laces his suits with it when he’s Bruce Wayne,😭,1
41232,[USER] I C O N I C ,✨,1
90927,We're literally invisible ghosts ,😭,0
10438,[USER] hope your weekend is better ,💞,1
67288,[USER] Kaddy take it easy the person is not here just say both and move lmao ,😢,0
91924,Him: unlock your phone Me: take the clip out your gun first ,🙏🏻♥😊,0
87381,[USER] Thank u my queen  I have a new (way better) sticker for ur water bottle coming!!!,📎🖇📎🖇,0
38141,[USER] gm moon!!!! have a good dayy ,🤍,1
79064,I have a lot which is why I don’t need to live with anyone ,☺,0
105290,just wanna let yall know that u can dm me anytime if u ever need someone to talk to :DD ily bffs ‍️‍‍,🙏🏻,0
102090,one thing about north dallas i don’t play with : the tornado warning &amp; hail storm . i’m going to bed ,🥺,0
41470,Super dope thead! Check it out ,💫,1
60906,[USER] Sexy balls  your dick just said hi to me ,😌,0
64243,[USER] pls hes so ridiculous ,🔥,0
22908,Let's gain 500+ followers now!! Drop your handles let's follow you. Follow me first!   ,💎🐤🕊,1
53572,[USER] Amen ,😭,0
78403,[USER] I am confusion ,😭,0
50253,And it’s Air Max Day too ,🙏🏽,1
44317,celine getting all the credit ,😩,1
92933,"The fact that these are both in my sun, moon, and rising and I tell ppl I love them literally at least 5 times a day is hilarious lmfao",😬,0
80432,Dog's running agility courses is my favorite movie genre,💯🥴☺,0
31519,"[USER] [USER] [USER] Is this a real question , if you don’t have a gun how the heck are you going to shoot ? Wow  smh ‍️",🤩🤦♀,1
30150,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Transformed into Jihadis ,🙄,1
22445,yall like burritos ,🌯,1
58006,[USER] [USER] Well we know communication isn’t something everybody know how to do  lmfaooo but i def keep track,🤡,0
87906,[USER] Nice try Adam - Dallas friend called me yesterday and said quite the opposite ,🥲,0
26556,[USER] Girl ,🥵,1
70447,women in the comments saying “it’s because we know we won’t be sexually harassed” I’m...so sad ,💨🖤♻♾📌👇🏽,0
72958,"Teen SKK be likeDazai: I’m Dazai and this is my future chibi husband, ChuuyaChuuya: *sighs* I’m his work partnerDazai: /Husband./Chuuya: If anything, I’m your babysitter Dazai: See? He calls me baby ",😘,0
20611,"[USER] serem,,, ",😭,1
42682,"y'all are still alive???? lmfao anyway, happy bday mina ",🥳,1
22496,theyre really just slapping the terrorist filter on every country that isnt america all of hollywood should go to h*** ,😭,1
95772,[USER] I got to go see the people who took care of me when I was like 2 years old today. Sadly one of them is very sick ,💯,0
106409,um the only unreleased song i heard is let's go (battle) so it's a win for me ig,💕,0
64638,[USER] I-...I thought you was kidding...I LOVE YOU RIRIIIIIII...  ,🙌🏽🧘🏽♀,0
65118,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Quality ,🤦🏾♀,0
44699,[USER] hey you have good handwriting though ,😃,1
12304,“Playing Through Finley’s iPad” Cheers Alexa Love A Didn’t Volunteer For The Hub To Blast Through Ye Speakers At 3:52am ‍️ Fuck Sakes,🤦🏻♂,1
90218," 210324 9.53pm kstAh yes, I received the present. On my birthday, the present Eden hyung bought were shoes!",😂,0
82746,I need some happy weight ,🦋,0
91449,i have to PAY to get a TEXT MESSAGE ??? [USER] bye ,🤭🤝,0
75734,[USER] We have the same necklace ,😳😆,0
32308,Why would she even post this? ,😶,1
67458,[USER] We’re still talking about this? ,😆,0
85203,[USER] Sigame ,😭,0
57204,"[USER] [USER] [USER] [USER] It's a pity some of you do not read in between the lines before looping into denouement, the word 'mere' in this contextual lines doesn't qualify the driveway to be irrelevant, could you please read again and again not until u get the real message ",😍,0
321,[USER] A lot of goofies out here with photoshop skills ,😂,1
84283,[USER] Decent ,😩🥺,0
69166,That’s how you know the fashion community is full of weirdos  Ian Connor still relevant,🤡,0
86032,.            a slugger an acquiescence            your youngster   a disillusioned mainframe,💜,0
53713,I don’t even think god know lol,😷,0
15074,1000+ FOLLOWERS Instantly !! ? Retweet and Drop your handles          .,💦💦💦🔥🇿🇦🔥🇿🇦🔥🇿🇦🔥🇿🇦💦🔥🇿🇦💦🔥🇿🇦🔥🇿🇦🔥🇿🇦🔥🇿🇦🔥💦💦💦,1
4286,[USER] Miss u omg ,😭,1
36886,[USER] [USER] Even sight-reading your playing is so beautiful and full of heart. ,😭,1
46632,"The year is 2026. VIXX is having a concert. You're at the concert and you hear a familiar sound coming from your side. You turn to look at the source of the sound, you see a tall man wearing all black You then look closely to see that it's Hongbin cheering his brothers. ",🙃,1
25156,"[USER] that does not exist, that is  ",💣🤣,1
62209,"Boo hoo, cry me a river ",😭,0
6702,𝗐𝗈𝗋𝖾 𝖽𝗂𝗌 𝖼𝖺𝗎𝗌𝖾 𝖨 𝗐𝖺𝗌 𝖿𝗂𝗇𝗇𝖺 𝖻𝖾 𝗂𝗇 𝖽𝖺 𝗁𝖺𝗅𝗅 𝖿𝗈𝗋 𝗅𝗂𝗄𝖾 𝟧 𝗌𝖾𝖼𝗈𝗇𝖽𝗌 𝖻𝗎𝗍 𝗎 𝗐𝗈𝗇'𝗍 𝗅𝖾𝗍 𝗆𝖾 𝗂𝗇 𝗌𝗈 𝖾𝖻 𝖼𝖺𝗇 𝗐𝖺𝗍𝖼𝗁 𝗆𝖾 𝗌𝗁𝖺𝗄𝖾 𝖽𝗂𝗌 𝖺𝗌𝗌𝖺𝗅𝗌𝗈 𝖳: 𝖺𝗁𝗁   - 𝗌𝗍𝖺𝗋𝗍𝗌 𝗍𝗐𝖾𝗋𝗄𝗂𝗇𝗀 -𝖰: 𝗌𝖿𝗉𝗐𝗆,😛,1
18905,[USER] no yap  i appreciate you ,😂😂😘,1
25297,&amp; what’s stopping them from doing it to you if you the listening end ,👀,1
13274,[USER] cheadle ,😌,1
62502,"If you’re a SW with under 5k followers  RT, and comment below and I’ll RT some of your posts! ️MUST be following me &amp; Rt my pinned RT THIS TWET FOR MAX EXPOSURE ️",🧍🏻,0
23191,Do you have a copy of dk’s? ,🥺,1
8069,fkhsfk sorry for venting here a bit  didn't happen you didn't see it,😳,1
5764,I love when you see the super “Instagram” teacher only has 15 kids. Yeah I could do a lot more if I had half my class too ,😅,1
97046,these recreations make me so happy ,🐱,0
85037,"[USER] [USER] the best lawyer on the TL, he’s got me ",😌,0
12400,[USER] im so sad ,💔,1
61298,[USER] I really hope you will be okay  one step at a time and its okay if you take a break  please take care,❤,0
23039,Watching cooking videos ,😂,1
93104,"Live life to express, not to impress... Good morning ",😂,0
76,Up Where We Belong ...   ️  [USER] [USER],🏔👰🏽🦅🤵🏽🇺🇸🔝♥🙌🏽,1
59190,[USER] I also thought about a new island to stream partly cause I screwed up building placement on my first island anyway ,🤣,0
82975,[USER] Awwwe  thank you!!!  So are you ,✨,0
68287,next month is a quarter month ,😭,0
99853,[USER] BLOOMMMMM!! ,🥺,0
5284,[USER] [USER] Humza hasn't got a clue. Many of the white people he moans about in top jobs are more BAME than he is ,🤣,1
28581,Awesome cast getting awesomer ,🎉,1
80014,I just want to be able to set my soul free ,🙄,0
72151,gone the way of the ,😏,0
94746, ayo if people really knew ,🤦🏻♀,0
82687,He went from this  to this  to this  and this ,😁,0
88017,[USER] [USER] [USER] Stay safe. You'll meet Justin one day. Never say never ,🙋🏾♀,0
78228,"Finally, I can sleep at night.",🥲,0
102974,I ain’t never goin backwards ,🙌🏾,0
106038,zero tolerance for highly entitled people ‍️,🥺,0
5348,hii guys i just created a buying and selling acc [USER] and will be posting some sales maybe this weekend!!if u see this pls help rt ,🥺,1
93849,[USER]  its been a rough week karl always saves the day,💙,0
44271,bro mf buggin all cs ian answers him it was only an hour ,😐,1
79512,[USER] So we matter? Or nah ,😟,0
65708,"[USER] Kopa when you write diema Tse, go be le explanation hlee. Please ",😂,0
81172,bump! onhand and ready to ship na~wts lfb toploader ph,😂,0
11701,"[USER] U can doe. Fuck these ""stimulus check the most money I ever seen in one place"" ass men ",😭,1
24415,Be more accepting ,❤,1
4194,[USER] [USER] [USER] 11 followers! ,🤣,1
19753,tkachuk had to wait for holl to turn around first ,💀,1
83524,"As soon as I give myself a deadline for a project of one of my hobbies, it isn't fun anymore ",🥲,0
69921,"Every time I get on Twitter, I’m one step closer to losing my morals  cus whew ",😆,0
92242, RIP Groucho ,➡⬅📚📚📚📚📚📚📚📚💸📌,0
76089,"Affirmation: I have what I need now, what I need later will come with ease. ",🙄,0
17790,[USER] congrats on 6k mik ,👍,1
50215,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Hi friend !Do you know what happen ?Soon your token will be listed on TacoSwap the new sushiswapWe will have more profitability and you will earn taco token reward! ,🌶,1
54813,"Because of the filibuster, we can’t pass Equal pay Access to birth control Paid family leave Gun control $15 minimum wageAbolishing the filibuster is a feminist issue.",🥴,0
1724,[USER] [USER] Need one of those two to help Jalen ,👍🏻,1
21270,Glad to be off my feet ,😩,1
69390,[USER] [USER] [USER] i want what y'all have ,😌,0
34094,Yeah you could get all of my love ,💓,1
17231,self love is the best type of love ,🤎,1
35398,Who Jah bless no man curse ,🙏🏾,1
57931,almost missed the gnf cooking stream because i went to the bookstore but now i’m rereading my fav series instead of starting the new ones ‍️,🤡,0
86936,My mistress [USER] is looking for SWs to join her engagement / support groups.Follow [USER] and comment below to be added. Likes only  Like and retweet  Like and comment,🥰🪔,0
25059,SHRIMP! Will It Cinnamon Toast Crunch? NO! ,❌,1
87427,Pure joy ,😭,0
9141,tw // blood ------my nose keeps bleeding. idk what to do ,🧍🏻,1
102742,[USER] Let me know if he has a brother or cousin. ,🇩🇴🇨🇺🇨🇦🇪🇸🇬🇧🇰🇷🇨🇴🇺🇲,0
7485,I always hate when people ask me to let them do my lashes im really loyal to the soil ,😂,1
25448,do not forget that we will be having a new japanese BTS song this upcoming april 2 - FILM OUT. one of the producers is jungkook. so please spread and look forward to it!! ,💜,1
67131,"[USER] Now im sad , thanks ",✌🏾💨,0
102593,Take me back to the middle school days where Got Milk posters hanged on walls featuring Britney Spears ,🙏🏻,0
27119,some millennial leaving the bathroom after violent food poisoning: mischief managed ,😏,1
7256,Fox with either of them at SG ,🥵,1
48107, I find this stuff funny,😂🤣,1
54544,broke mfs will kill an innocent man instead of working. fucking hate this world,😤,0
14340,depression meds be like “could maybe make you happier” and the side effects be death &amp; suicidal thoughts ,😂,1
5372,[USER] THATS MY BITCH♡ no revs were used in the making of this! ,🔥,1
22598,[USER] [USER] I cant even swear sweatpants without being uncomfortable bruh ,💀,1
26381,"look..., yeah ",😩,1
21646,"Cute cute, makes me wanna pinch his cheeks ",😍,1
32010,The girls love [USER] the analyst ,🙌,1
102716,[USER] Lil Mouse was 13 when he made Get Smoked ,💔,0
96124,This how chicks use to be in the club when niggas could be within 6 feet lol I remember,👀,0
43155, youtube premium • 1 bulan 10k• 2 bulan 20k• 3 bulan 25k• 4 bulan 30k order thru dm / whatsappt. jual netflix spotify,🍓🍓💌,1
31096,"[USER] AMEN   Happy Belated Birthday Daddy, Wishing you more Prosperous years ahead... God bless your new age",🙏🎂🎊🎈🎈,1
